platform,stable_id,title,official_source_url,search_date,query_hits,source_terms,metadata_result,file_count,final_decision,canonical_record_id,canonical_record_ids,relationship_type,reason,decision_basis,review_date
dryad,10.5061/dryad.246qg,Data from: Transformation of stimulus correlations by the retina,https://doi.org/10.5061/dryad.246qg,2026-08-01,"[""retina"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Retinal responses to artificial/natural stimuli in salamander are general visual-neuroscience data without a translational ocular use.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.24732,Data from: Near absence of differential gene expression in the retina of rainbow trout after exposure to a magnetic pulse: implications for magnetoreception,https://doi.org/10.5061/dryad.24732,2026-08-01,"[""retina""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,"Rainbow-trout retinal magnetoreception transcriptomics is comparative sensory biology, not an ophthalmic disease or method resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2547d7wpr,Quantum interference between spin orbit split partial waves in the F+HD→HF+D reaction,https://doi.org/10.5061/dryad.2547d7wpr,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,"Physics, astronomy, or software use of ?orbit?; not an ocular-orbit resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.26530,Data from: Macroevolutionary and morphofunctional patterns in theropod skulls: a morphometric approach,https://doi.org/10.5061/dryad.26530,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.27812c7,Data from: Reconstruction of larval origins based on genetic relatedness and biophysical modeling,https://doi.org/10.5061/dryad.27812c7,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.27m63,Data from: Vascular patterns in iguanas and other squamates: blood vessels and sites of thermal exchange,https://doi.org/10.5061/dryad.27m63,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,General iguana head vascular CT deposit is not an ocular resource despite eye-adjacent anatomy.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.27sk4,Data from: Patients’ subjective assessment of the duration of cataract surgery: a case series,https://doi.org/10.5061/dryad.27sk4,2026-08-01,"[""cataract""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_distinct_reusable_resource,,[],,"Ocular keyword hit, but title/metadata does not establish a distinct reusable eye or ophthalmology data resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.280gb5mtf,Multiple rod layers increase the speed and sensitivity of vision in nocturnal reef fishes,https://doi.org/10.5061/dryad.280gb5mtf,2026-08-01,"[""retina"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Reef-fish multibank-retina measurements are comparative visual ecology without a clear translational ophthalmic application.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.280gb5mxc,"Structural, electronic, and magnetic properties of CrTe2",https://doi.org/10.5061/dryad.280gb5mxc,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.29j22tt,Data from: Visual approach computation in feeding hoverflies,https://doi.org/10.5061/dryad.29j22tt,2026-08-01,"[""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Vision/behaviour search hit without direct ocular or ophthalmic data in the repository metadata.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2fqz612kr,Parallel CRISPR Cas9 screens clarify impacts of p53 on screen performance,https://doi.org/10.5061/dryad.2fqz612kr,2026-08-01,"[""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2fqz612mk,"Data from: Global vegetation patterns of the past 140,000 years",https://doi.org/10.5061/dryad.2fqz612mk,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2fqz612r4,Factors associated with coronary heart disease in COPD patients and controls,https://doi.org/10.5061/dryad.2fqz612r4,2026-08-01,"[""angiography""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2fqz612x7,Eccentric orbits may enhance the habitability of Earth like exoplanets,https://doi.org/10.5061/dryad.2fqz612x7,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,"Physics, astronomy, or software use of ?orbit?; not an ocular-orbit resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2gn8c,Data from: Oxidative stress mediated NFκB phosphorylation upregulates p62/SQSTM1 and promotes retinal pigmented epithelial cell survival through increased autophagy,https://doi.org/10.5061/dryad.2gn8c,2026-08-01,"[""macular"", ""retina"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_distinct_reusable_resource,,[],,The sole generic supporting-data archive contains paper-associated assays and slides without a separately defined reusable RPE resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2jm63xskb,Ventral motion parallax enhances fruit fly steering to visual sideslip,https://doi.org/10.5061/dryad.2jm63xskb,2026-08-01,"[""\""visual field\""""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2jm63xt1s,"Data from: Comprehensive first principles study on CO and NO gas adsorption effects on the structural, electronic, and optical properties of ASiSn nanoribbons",https://doi.org/10.5061/dryad.2jm63xt1s,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2jm63xt35,Type I hair cells of striolar and central zones in vestibular organs are essential for head stability and postural control,https://doi.org/10.5061/dryad.2jm63xt35,2026-08-01,"[""ocular""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2jn03,Data from: The flashlight fish Anomalops katoptron uses bioluminescent light to detect prey in the dark,https://doi.org/10.5061/dryad.2jn03,2026-08-01,"[""ocular""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Flashlight-fish blink and light-organ data concern animal foraging behavior rather than an ophthalmic modality or disease mechanism.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2k4v4,Data from: Measurement of systemic mitochondrial function in advanced primary open angle glaucoma and Leber hereditary optic neuropathy,https://doi.org/10.5061/dryad.2k4v4,2026-08-01,"[""glaucoma"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,existing_catalog_record,dryad_glaucoma_lhon_mitochondrial,"[""dryad_glaucoma_lhon_mitochondrial""]",,Systemic mitochondrial-function measurements are directly linked to human glaucoma and LHON disease mechanisms.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2rbnzs7jm,"Ectopic expression of BBS1 rescues male infertility, but not retinal degeneration, in a BBS1 mouse model",https://doi.org/10.5061/dryad.2rbnzs7jm,2026-08-01,"[""\""optical coherence tomography\"""", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_nonhuman_or_nonhuman_derived,dryad_bbs1_retinal_degeneration,"[""dryad_bbs1_retinal_degeneration""]",screened_catalog_scope_exclusion,"Ectopic expression of BBS1 rescues male infertility, but not retinal degeneration, in a BBS1 mouse model  is explicitly mouse; no separable human participant or human-derived component is documented.",completed_dryad_human_model_use_review,2026-08-03
dryad,10.5061/dryad.2rbnzs7m4,Quantitative analysis of optical coherence tomography for neovascular age related macular degeneration using deep learning,https://doi.org/10.5061/dryad.2rbnzs7m4,2026-08-01,"[""\""optical coherence tomography\"""", ""macular"", ""ophthalmology"", ""retina"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,existing_catalog_record,dryad_namd_oct_quant,"[""dryad_namd_oct_quant""]",exact_duplicate,Exact Dryad DOI already cataloged as dryad_namd_oct_quant.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2v6wwq02w,Data from: Structural and mechanical properties facilitate shock wave damping by helmet like orbital hoods in snapping shrimp,https://doi.org/10.5061/dryad.2v6wwq02w,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,"Physics, astronomy, or software use of ?orbit?; not an ocular-orbit resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2v7m744,Data from: Longitudinal optic neuritis unrelated visual evoked potential changes in NMO spectrum disorders,https://doi.org/10.5061/dryad.2v7m744,2026-08-01,"[""ophthalmology""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_distinct_reusable_resource,,[],,"Deposit provides only supplemental-figure PDFs, with no reusable VEP table or signal archive.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2z34tmpnc,Visual pursuit behavior in mice maintains the pursued prey on the retinal region with least optic flow,https://doi.org/10.5061/dryad.2z34tmpnc,2026-08-01,"[""\""visual field\"""", ""corneal"", ""ocular"", ""retina"", ""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,"Mouse prey-pursuit reconstruction is non-ocular behavior/vision research, not a defined ophthalmic imaging or disease resource.",completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2z34tmpqk,Optogenetic activation of visual thalamus generates artificial visual percepts,https://doi.org/10.5061/dryad.2z34tmpqk,2026-08-01,"[""retina""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.2z34tmprn,Data for: Social assessment of miscanthus cultivation in Croatia: Assessing farmers’ preferences and willingness to cultivate the crop,https://doi.org/10.5061/dryad.2z34tmprn,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.31726,Data from: A basal lithostrotian titanosaur (Dinosauria: Sauropoda) with a complete skull: implications for the evolution and paleobiology of Titanosauria,https://doi.org/10.5061/dryad.31726,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.31zcrjdh6,Data from: Evaluation of the Laguerre Gaussian mode purity produced by 3D printed microwave spiral phase plates,https://doi.org/10.5061/dryad.31zcrjdh6,2026-08-01,"[""orbit""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.31zcrjdmr,Data from: Informing conservation strategies with museum genomics: Long term effects of past anthropogenic persecution on the elusive European wildcat,https://doi.org/10.5061/dryad.31zcrjdmr,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.31zcrjdpb,Proton transporting heliorhodopsins from marine giant viruses,https://doi.org/10.5061/dryad.31zcrjdpb,2026-08-01,"[""retinal""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Unrelated keyword search hit; not an eye or ophthalmology data resource.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.32j0040,Data from: The evolution of iris colour in relation to nocturnality in owls,https://doi.org/10.5061/dryad.32j0040,2026-08-01,"[""iris""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Owl iris-colour evolution is comparative ecology rather than ocular biometrics or translational ophthalmology.,completed_dryad_record_review,2026-08-03
dryad,10.5061/dryad.33kh1,Data from: Eye and head movements are complementary in visual selection,https://doi.org/10.5061/dryad.33kh1,2026-08-01,"[""\""visual field\""""]",https://spdx.org/licenses/CC0-1.0.html,search_metadata_confirmed,,excluded_not_suitable_for_model_training_or_evaluation,dryad_eye_head_visual_selection,"[""dryad_eye_head_visual_selection""]",screened_catalog_scope_exclusion,The structurally inspected workbook contains aggregate visual-selection summaries; it is generic behavior research rather than an ophthalmic observation-level resource.,completed_dryad_human_model_use_review,2026-08-03
