record_id,canonical_name,primary_category,catalog_version,catalog_search_cutoff,relationship_review_date,official_source_url,source_check_status,review_outcome,outgoing_relationship_count,outgoing_relationship_types,outgoing_target_record_ids,incoming_relationship_count,incoming_source_record_ids,evidence_urls,external_or_unresolved_sources,rejected_candidate_notes,review_scope,reviewer
doomgan_ocular_morphs,DOOMGAN Ocular Morph-Attack Dataset,iris_biometrics,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/BharathK333/DOOMGAN-Ocular-Morphs,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dr_arranged,Diabetic Retinopathy Arranged Dataset (Tianchi 93926),fundus,0.5.0,2026-08-02,2026-08-02,https://tianchi.aliyun.com/dataset/93926,checked_against_cited_source,confirmed_catalog_relationship,2,mirror_of|subset_of,bidr|eyepacs,1,bidr,https://tianchi.aliyun.com/dataset/93926|https://www.kaggle.com/datasets/pkdarabi/diagnosis-of-diabetic-retinopathy,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
drac22,DRAC 2022: Diabetic Retinopathy Analysis Challenge,octa,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/10280359,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dridb,DRiDB: Diabetic Retinopathy Image Database,fundus,0.5.0,2026-08-02,2026-08-02,https://ipg.fer.hr/ipg/resources/image_database,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
drions_db,DRIONS-DB: Digital Retinal Images for Optic Nerve Segmentation,fundus,0.5.0,2026-08-02,2026-08-02,https://www.ia.uned.es/~ejcarmona/DRIONS-DB.html,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
drishti_gs,DRISHTI-GS: Optic Disc and Cup Segmentation,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/lokeshsaipureddi/drishtigs-retina-dataset-for-onh-segmentation,checked_against_cited_source,confirmed_catalog_relationship,0,,,5,fundus_domain_generalization|higancnn_generated_glaucoma|mendeley_utilizing_responsive_web_portal_studying_disc|mm_retinal_reason|smdg,https://data.mendeley.com/datasets/7xv5rzxgrh|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset|https://www.kaggle.com/datasets/hindsaud/datasets-higancnn-glaucoma-detection|https://zenodo.org/records/8009107,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
drive,DRIVE: Digital Retinal Images for Vessel Extraction,fundus,0.5.0,2026-08-02,2026-08-02,https://drive.grand-challenge.org/DRIVE/,checked_against_cited_source,confirmed_catalog_relationship,0,,,2,retinal_vessel_robustness|rite,https://medicine.uiowa.edu/eye/rite-dataset|https://zenodo.org/records/12659652,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
drtid,DRTiD: Diabetic Retinopathy Two-field Image Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://github.com/FDU-VTS/DRTiD,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_acanthamoeba_keratitis_transcriptome,Human conjunctival transcriptome in Acanthamoeba keratitis: An exploratory study,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.k3j9kd5fx,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_amd_zinc_complement,AMD Zinc Complement Dataset,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.3gq6t,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_aoslo_rpe,AOSLO RPE Cell Morphometry and Cone Mosaic Dataset,adaptive_optics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.b41j15h,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_bariatric_ophthalmology,Bariatric Surgery Ophthalmic Evaluation Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.1g6vm34,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_brvo_bevacizumab_multimodal,BRVO Bevacizumab Multimodal Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.3cp54,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_clcc1_retinitis_pigmentosa,CLCC1 Retinitis Pigmentosa Genomics Dataset,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.3vv31qq,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_congenital_cataract_sight_restoration,Congenital Cataract Sight Restoration Dataset,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.0gb5mkm9b,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_congenital_glaucoma_wes,Identification of novel variants in LTBP2 and PXDN using whole-exome sequencing in developmental and congenital glaucoma,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.k7455,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_cornea_oct_pentacam,Corneal OCT and Pentacam Tomography Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.tht76hf0c,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_corneal_biomechanics_prostaglandin,Changes in corneal biomechanical properties after long-term topical prostaglandin therapy,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.d35s0,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_corneal_conjunctivitis_biomarker,Corneal Conjunctivitis Biomarker Dataset,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.4j0zpc8mm,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_corneal_laser_procedure,Corneal Laser Procedure for safety and efficacy in vision improvement,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.m905qfv2r,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_crvo_vegf_tortuosity,CRVO Retinal Tortuosity and VEGF Dataset,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.5dn13,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_d1zd5s,Single cell transcriptomic analyses reveal the impact of bHLH factors on human retinal organoid development,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5068/d1zd5s,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_diabetes_retinal_capillary,Diabetes Retinal Capillary Rarefaction Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.58791,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_diabetic_retinopathy_renal,Diabetic Retinopathy and Renal Function Dataset,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.6kg1sd7,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_dome_shaped_macula,Observational study of clinical characteristics of dome-shaped macula in Chinese Han with high myopia at Zhongshan Ophthalmic Center,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.h544560,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_dry_eye_nlrp3,Dry Eye NLRP3 Ocular Surface Dataset,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.7vn28,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_eye_care_quality_of_life,Utility index and vision related quality of life in patients awaiting specialist eye care,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.h44j0zpv3,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_functional_oct_alzheimer,Functional OCT Retinal Response Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.msbcc2ftc,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_fundus_venous_pulsation,Fundus Venous Pulsation Sequence Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.56f1h,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_fungal_keratitis_cci,CCI.net fungal keratitis cases dataset,external_eye,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.8931zcrw5,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_ga_biofeedback,Biofeedback fixation training in the rehabilitation of patients suffering from geographic atrophy,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.ngf1vhj81,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_gca_optic_nerve_dwi,GCA Optic Nerve Diffusion MRI Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.59zw3r2bk,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_gcc_glaucoma,Glaucoma Ganglion Cell Complex Clinical Dataset,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.xwdbrv1tn,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
dryad_glaucoma_lhon_mitochondrial,Glaucoma and LHON Mitochondrial Function Dataset,omics,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5061/dryad.2k4v4,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
