record_id,canonical_name,verification_date,verification_level,official_source_checked,preferred_route_checked,preferred_route_type,resolved_destination,dataset_specific_page_confirmed_by_curator,current_route_visible,authentication_state,access_friction,availability_status,route_check_result,automated_probe_status,automated_probe_http_status,failure_or_limitation,curator,author_source_checked,source_terms_evidence_url,dataset_files_transferred_for_this_row,environment
acrima,ACRIMA: Glaucoma Optic Disc Fundus Database,2026-07-21,route_confirmed,https://figshare.com/s/c2d31f850af14c5b5232,https://figshare.com/s/c2d31f850af14c5b5232,official_repository,https://figshare.com/s/c2d31f850af14c5b5232,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://figshare.com/s/c2d31f850af14c5b5232,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
china_fundus_cimt,China Fundus and Carotid Intima-Media Thickness Dataset,2026-08-02,route_confirmed,https://doi.org/10.6084/m9.figshare.27907056.v1,https://doi.org/10.6084/m9.figshare.27907056.v1,official_repository,https://springernature.figshare.com/articles/dataset/High-resolution_fundus_images_for_ophthalmomics_and_early_cardiovascular_disease_prediction_China_Fundus_Carotid_Intima-Media_Thickness_dataset/27907056/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.27907056.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
coph100,COph100: Comprehensive Infant Fundus Image Registration Dataset (RIDIRP),2026-07-21,route_confirmed,https://doi.org/10.6084/m9.figshare.27061084.v1,https://doi.org/10.6084/m9.figshare.27061084.v1,official_repository,https://springernature.figshare.com/articles/dataset/COph100_A_Comprehensive_Fundus_Image_Registration_Dataset_from_Infants_constituting_the_RIDIRP_database/27061084/1,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.27061084.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
corn1500,CORN-1500: Corneal Nerve Tortuosity Grading,2026-07-21,route_confirmed,https://zenodo.org/records/5880419,https://zenodo.org/records/5880419,documented_manual_route,https://zenodo.org/records/5880419,true,true,manual_authorization_required,controlled_or_manual,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/5880419,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
corn_collection,CORN: Corneal Confocal Microscope Dataset Collection,2026-07-25,route_confirmed,https://zenodo.org/records/19689814,https://zenodo.org/records/19689814,documented_manual_route,https://zenodo.org/records/19689814,true,true,user_authentication_required,controlled_or_manual,available,acquisition_route_verified,platform_or_browser_route,403,The dataset-specific Zenodo page and restricted request-access workflow were checked without requesting or transferring files.,EyeDataHub author team,true,https://zenodo.org/records/19689814,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
corn_pro,CORN Pro: Corneal Nerve Confocal Microscopy Dataset,2026-07-21,route_confirmed,https://zenodo.org/records/14263883,https://zenodo.org/records/14263883,documented_manual_route,https://zenodo.org/records/14263883,true,true,user_authentication_required,controlled_or_manual,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/14263883,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
corneal_curvature_fundus,Corneal Curvature Prediction Using Fundus Photography,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/bc2jfr7dv9/1,https://data.mendeley.com/datasets/bc2jfr7dv9/1,official_repository,https://data.mendeley.com/datasets/bc2jfr7dv9/1,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/bc2jfr7dv9/1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
corneal_epithelium_confocal,Keratoconus Corneal Epithelium Confocal Fluorescence Dataset,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/n3gky25brh/2,https://data.mendeley.com/datasets/n3gky25brh/2,official_repository,https://data.mendeley.com/datasets/n3gky25brh/2,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/n3gky25brh/2,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
corneal_nerve_parkinsons,Corneal Nerve Parkinson Disease Dataset,2026-08-02,route_confirmed,https://doi.org/10.6084/m9.figshare.28189571.v1,https://doi.org/10.6084/m9.figshare.28189571.v1,official_repository,https://figshare.com/articles/dataset/_b_Cross-Sectional_Study_of_Corneal_Nerve_Parameters_Datasets_b_/28189571/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.28189571.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
corneal_tomography_iol,Multi-Parameter Corneal Tomography Dataset for IOL Selection,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/wddj7bh9p9/1,https://data.mendeley.com/datasets/wddj7bh9p9/1,official_repository,https://data.mendeley.com/datasets/wddj7bh9p9/1,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/wddj7bh9p9/1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
cornorb,CornOrb: Orbscan Corneal Topography and Clinical Annotations,2026-07-21,route_confirmed,https://zenodo.org/records/20542091,https://zenodo.org/records/20542091,official_repository,https://zenodo.org/records/20542091,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/20542091,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
csc_fundus_segmentation,Central Serous Chorioretinopathy Fundus Segmentation Dataset,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/4k64fwnp4k/5,https://data.mendeley.com/datasets/4k64fwnp4k/5,official_repository,https://data.mendeley.com/datasets/4k64fwnp4k/5,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/4k64fwnp4k/5,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
csdi,CSDI: Cataract Severity Diagnostic Image Dataset,2026-07-21,route_confirmed,https://huggingface.co/datasets/RainyNight/CSDI,https://huggingface.co/datasets/RainyNight/CSDI,data_platform,https://huggingface.co/datasets/RainyNight/CSDI,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/RainyNight/CSDI,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
cyp1b1_poag_genotypes,CYP1B1 Primary Open-Angle Glaucoma Genotype Dataset,2026-08-02,route_confirmed,https://doi.org/10.25451/flinders.16545561.v1,https://doi.org/10.25451/flinders.16545561.v1,official_repository,https://open.flinders.edu.au/articles/dataset/Tag_single_nucleotide_polymorphisms_SNPs_in_CYP1B1_-_investigation_of_effect_on_Primary_Open_Angle_Glaucoma_POAG_dataset/16545561/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.25451/flinders.16545561.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
data_oct_fundus_glaucoma,Data on OCT and Fundus Images,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/2rnnz5nz74/2,https://data.mendeley.com/datasets/2rnnz5nz74/2,official_repository,https://data.mendeley.com/datasets/2rnnz5nz74/2,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/2rnnz5nz74/2,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ddr,DDR: Diabetic Retinopathy Detection & Grading,2026-07-21,route_confirmed,https://drive.google.com/drive/folders/1z6tSFmxW_aNayUqVxx6h6bY4kwGzUTEC,https://drive.google.com/drive/folders/1z6tSFmxW_aNayUqVxx6h6bY4kwGzUTEC,cloud_file_share,https://drive.google.com/drive/folders/1z6tSFmxW_aNayUqVxx6h6bY4kwGzUTEC,true,true,unauthenticated,anonymous_direct,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://drive.google.com/drive/folders/1z6tSFmxW_aNayUqVxx6h6bY4kwGzUTEC,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
deepdrid,DeepDRiD: Diabetic Retinopathy Grading and Image Quality Dataset,2026-07-21,route_confirmed,https://zenodo.org/records/8248825,https://zenodo.org/records/8248825,official_repository,https://zenodo.org/records/8248825,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/8248825,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
deepeyenet,DeepEyeNet (DEN): Fundus Report Generation Dataset,2026-07-21,route_confirmed,https://github.com/Jhhuangkay/DeepOpht-Medical-Report-Generation-for-Retinal-Images-via-Deep-Models-and-Visual-Explanation,https://github.com/Jhhuangkay/DeepOpht-Medical-Report-Generation-for-Retinal-Images-via-Deep-Models-and-Visual-Explanation,documented_manual_route,https://github.com/Jhhuangkay/DeepOpht-Medical-Report-Generation-for-Retinal-Images-via-Deep-Models-and-Visual-Explanation,true,true,author_correspondence_required,author_contact,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://github.com/Jhhuangkay/DeepOpht-Medical-Report-Generation-for-Retinal-Images-via-Deep-Models-and-Visual-Explanation,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dme_vqa,Diabetic Macular Edema Visual Question Answering Dataset,2026-07-21,route_confirmed,https://zenodo.org/records/6784358,https://zenodo.org/records/6784358,official_repository,https://zenodo.org/records/6784358,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/6784358,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dme_vqa_logical,DME VQA Dataset with Logical Relations,2026-07-21,route_confirmed,https://zenodo.org/records/7777849,https://zenodo.org/records/7777849,official_repository,https://zenodo.org/records/7777849,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/7777849,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
doomgan_ocular_morphs,DOOMGAN Ocular Morph-Attack Dataset,2026-08-02,route_confirmed,https://huggingface.co/datasets/BharathK333/DOOMGAN-Ocular-Morphs,https://huggingface.co/datasets/BharathK333/DOOMGAN-Ocular-Morphs,official_repository,https://huggingface.co/datasets/BharathK333/DOOMGAN-Ocular-Morphs,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://huggingface.co/datasets/BharathK333/DOOMGAN-Ocular-Morphs,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
drac22,DRAC 2022: Diabetic Retinopathy Analysis Challenge,2026-07-21,route_confirmed,https://zenodo.org/records/10280359,https://zenodo.org/records/10280359,official_repository,https://zenodo.org/records/10280359,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/10280359,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
dridb,DRiDB: Diabetic Retinopathy Image Database,2026-07-21,route_confirmed,https://ipg.fer.hr/ipg/resources/image_database,https://ipg.fer.hr/ipg/resources/image_database,documented_manual_route,https://ipg.fer.hr/ipg/resources/image_database,true,true,author_correspondence_required,author_contact,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://ipg.fer.hr/ipg/resources/image_database,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
drions_db,DRIONS-DB: Digital Retinal Images for Optic Nerve Segmentation,2026-07-21,route_confirmed,https://www.ia.uned.es/~ejcarmona/DRIONS-DB.html,https://www.ia.uned.es/~ejcarmona/DRIONS-DB.html,official_direct,,true,true,unauthenticated,anonymous_direct,available,author_source_checked_with_probe_limitation,ssl_error,,Author-conducted source check; transfer completeness was evaluated separately. Automated probe status: ssl_error; reachability alone was not used to classify access.,EyeDataHub author team,true,https://www.ia.uned.es/~ejcarmona/DRIONS-DB.html,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
drishti_gs,DRISHTI-GS: Optic Disc and Cup Segmentation,2026-07-21,route_confirmed,https://www.kaggle.com/datasets/lokeshsaipureddi/drishtigs-retina-dataset-for-onh-segmentation,https://www.kaggle.com/datasets/lokeshsaipureddi/drishtigs-retina-dataset-for-onh-segmentation,data_platform,https://www.kaggle.com/datasets/lokeshsaipureddi/drishtigs-retina-dataset-for-onh-segmentation,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://www.kaggle.com/datasets/lokeshsaipureddi/drishtigs-retina-dataset-for-onh-segmentation,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
drive,DRIVE: Digital Retinal Images for Vessel Extraction,2026-07-21,route_confirmed,https://drive.grand-challenge.org/DRIVE/,https://drive.grand-challenge.org/DRIVE/,challenge_platform,https://drive.grand-challenge.org/DRIVE/,true,true,user_authentication_required,self_service_authenticated,available,acquisition_route_verified,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://drive.grand-challenge.org/DRIVE/,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
